population size,number iterations,elitism fraction,crossover probability,mutation probability,inner mutation probability,score,weight
50,150,0.3,0,0.7,0.0,1507.0,634.0
50,150,0.3,0,0.7,0.05,6038.0,930.0
50,150,0.3,0,0.7,0.1,2535.0,627.0
50,150,0.3,0,0.7,0.15,2065.0,949.0
50,150,0.3,0,0.7,0.2,2049.0,592.0
50,150,0.3,0,0.7,0.25,1679.0,480.0
50,150,0.3,0,1,0.0,1564.0,369.0
50,150,0.3,0,1,0.05,3764.0,779.0
50,150,0.3,0,1,0.1,2867.0,948.0
50,150,0.3,0,1,0.15,1697.0,681.0
50,150,0.3,0,1,0.2,1994.0,724.0
50,150,0.3,0,1,0.25,1822.0,684.0
50,150,0.3,0.1,0,0.0,1830.0,633.0
50,150,0.3,0.1,0,0.05,1195.0,528.0
50,150,0.3,0.1,0,0.1,1481.0,967.0
50,150,0.3,0.1,0,0.15,1386.0,714.0
50,150,0.3,0.1,0,0.2,1413.0,512.0
50,150,0.3,0.1,0,0.25,1651.0,926.0
50,150,0.3,0.1,0.1,0.0,1800.0,594.0
50,150,0.3,0.1,0.1,0.05,1946.0,935.0
50,150,0.3,0.1,0.1,0.1,1638.0,245.0
50,150,0.3,0.1,0.1,0.15,1723.0,994.0
50,150,0.3,0.1,0.1,0.2,1498.0,251.0
50,150,0.3,0.1,0.1,0.25,1563.0,817.0
50,150,0.3,0.1,0.4,0.0,1055.0,960.0
50,150,0.3,0.1,0.4,0.05,4526.0,948.0
50,150,0.3,0.1,0.4,0.1,2031.0,438.0
50,150,0.3,0.1,0.4,0.15,1467.0,993.0
50,150,0.3,0.1,0.4,0.2,1456.0,796.0
50,150,0.3,0.1,0.4,0.25,1743.0,858.0
50,150,0.3,0.1,0.7,0.0,2081.0,622.0
50,150,0.3,0.1,0.7,0.05,4610.0,970.0
50,150,0.3,0.1,0.7,0.1,1896.0,349.0
50,150,0.3,0.1,0.7,0.15,2147.0,796.0
50,150,0.3,0.1,0.7,0.2,1472.0,232.0
50,150,0.3,0.1,0.7,0.25,1676.0,878.0
50,150,0.3,0.1,1,0.0,1557.0,891.0
50,150,0.3,0.1,1,0.05,3009.0,845.0
50,150,0.3,0.1,1,0.1,1346.0,768.0
50,150,0.3,0.1,1,0.15,1866.0,436.0
