population size,number iterations,elitism fraction,crossover probability,mutation probability,inner mutation probability,score,weight
10,120,0.15,1,0.1,0.1,260.0,267.0
10,120,0.15,1,0.4,0.1,287.0,268.0
10,120,0.15,1,0.7,0.1,274.0,266.0
10,120,0.15,1,1,0.1,288.0,268.0
10,120,0.2,0,0,0.1,137.0,157.0
10,120,0.2,0,0.1,0.1,295.0,269.0
10,120,0.2,0,0.4,0.1,295.0,269.0
10,120,0.2,0,0.7,0.1,295.0,269.0
10,120,0.2,0,1,0.1,295.0,269.0
10,120,0.2,0.1,0,0.1,187.0,94.0
10,120,0.2,0.1,0.1,0.1,295.0,269.0
10,120,0.2,0.1,0.4,0.1,295.0,269.0
10,120,0.2,0.1,0.7,0.1,295.0,138.0
10,120,0.2,0.1,1,0.1,295.0,269.0
10,120,0.2,0.4,0,0.1,187.0,94.0
10,120,0.2,0.4,0.1,0.1,295.0,269.0
10,120,0.2,0.4,0.4,0.1,295.0,269.0
10,120,0.2,0.4,0.7,0.1,295.0,269.0
10,120,0.2,0.4,1,0.1,295.0,269.0
10,120,0.2,0.7,0,0.1,187.0,220.0
10,120,0.2,0.7,0.1,0.1,295.0,256.0
10,120,0.2,0.7,0.4,0.1,295.0,269.0
10,120,0.2,0.7,0.7,0.1,295.0,269.0
10,120,0.2,0.7,1,0.1,295.0,269.0
10,120,0.2,1,0,0.1,187.0,220.0
10,120,0.2,1,0.1,0.1,293.0,249.0
10,120,0.2,1,0.4,0.1,295.0,269.0
10,120,0.2,1,0.7,0.1,295.0,210.0
10,120,0.2,1,1,0.1,295.0,269.0
10,120,0.25,0,0,0.1,137.0,157.0
10,120,0.25,0,0.1,0.1,295.0,269.0
10,120,0.25,0,0.4,0.1,295.0,269.0
10,120,0.25,0,0.7,0.1,295.0,269.0
10,120,0.25,0,1,0.1,295.0,269.0
10,120,0.25,0.1,0,0.1,187.0,94.0
10,120,0.25,0.1,0.1,0.1,295.0,269.0
10,120,0.25,0.1,0.4,0.1,295.0,269.0
10,120,0.25,0.1,0.7,0.1,295.0,138.0
10,120,0.25,0.1,1,0.1,295.0,269.0
10,120,0.25,0.4,0,0.1,187.0,94.0
10,120,0.25,0.4,0.1,0.1,295.0,269.0
10,120,0.25,0.4,0.4,0.1,295.0,269.0
10,120,0.25,0.4,0.7,0.1,295.0,269.0
10,120,0.25,0.4,1,0.1,295.0,269.0
10,120,0.25,0.7,0,0.1,187.0,220.0
10,120,0.25,0.7,0.1,0.1,295.0,256.0
10,120,0.25,0.7,0.4,0.1,295.0,269.0
10,120,0.25,0.7,0.7,0.1,295.0,269.0
10,120,0.25,0.7,1,0.1,295.0,269.0
10,120,0.25,1,0,0.1,187.0,220.0
10,120,0.25,1,0.1,0.1,293.0,249.0
10,120,0.25,1,0.4,0.1,295.0,269.0
10,120,0.25,1,0.7,0.1,295.0,210.0
10,120,0.25,1,1,0.1,295.0,269.0
10,120,0.3,0,0,0.1,137.0,157.0
10,120,0.3,0,0.1,0.1,295.0,269.0
10,120,0.3,0,0.4,0.1,295.0,269.0
10,120,0.3,0,0.7,0.1,295.0,269.0
10,120,0.3,0,1,0.1,295.0,269.0
10,120,0.3,0.1,0,0.1,187.0,94.0
10,120,0.3,0.1,0.1,0.1,295.0,269.0
10,120,0.3,0.1,0.4,0.1,295.0,269.0
10,120,0.3,0.1,0.7,0.1,295.0,138.0
10,120,0.3,0.1,1,0.1,295.0,269.0
10,120,0.3,0.4,0,0.1,187.0,94.0
10,120,0.3,0.4,0.1,0.1,295.0,269.0
10,120,0.3,0.4,0.4,0.1,295.0,269.0
10,120,0.3,0.4,0.7,0.1,295.0,269.0
10,120,0.3,0.4,1,0.1,295.0,269.0
10,120,0.3,0.7,0,0.1,187.0,220.0
10,120,0.3,0.7,0.1,0.1,295.0,256.0
10,120,0.3,0.7,0.4,0.1,295.0,269.0
10,120,0.3,0.7,0.7,0.1,295.0,269.0
10,120,0.3,0.7,1,0.1,295.0,269.0
10,120,0.3,1,0,0.1,187.0,220.0
10,120,0.3,1,0.1,0.1,293.0,249.0
10,120,0.3,1,0.4,0.1,295.0,269.0
10,120,0.3,1,0.7,0.1,295.0,210.0
10,120,0.3,1,1,0.1,295.0,269.0
50,10,0.05,0,0,0.1,146.0,127.0
50,10,0.05,0,0.1,0.1,273.0,266.0
50,10,0.05,0,0.4,0.1,293.0,249.0
50,10,0.05,0,0.7,0.1,288.0,268.0
50,10,0.05,0,1,0.1,255.0,244.0
50,10,0.05,0.1,0,0.1,200.0,0
50,10,0.05,0.1,0.1,0.1,217.0,239.0
50,10,0.05,0.1,0.4,0.1,293.0,249.0
50,10,0.05,0.1,0.7,0.1,295.0,269.0
50,10,0.05,0.1,1,0.1,295.0,269.0
50,10,0.05,0.4,0,0.1,274.0,125.0
50,10,0.05,0.4,0.1,0.1,284.0,256.0
50,10,0.05,0.4,0.4,0.1,295.0,269.0
50,10,0.05,0.4,0.7,0.1,295.0,269.0
50,10,0.05,0.4,1,0.1,295.0,269.0
50,10,0.05,0.7,0,0.1,206.0,160.0
50,10,0.05,0.7,0.1,0.1,285.0,265.0
50,10,0.05,0.7,0.4,0.1,295.0,269.0
50,10,0.05,0.7,0.7,0.1,295.0,269.0
50,10,0.05,0.7,1,0.1,294.0,260.0
50,10,0.05,1,0,0.1,243.0,259.0
50,10,0.05,1,0.1,0.1,285.0,265.0
50,10,0.05,1,0.4,0.1,295.0,269.0
50,10,0.05,1,0.7,0.1,295.0,269.0
50,10,0.05,1,1,0.1,295.0,269.0
50,10,0.1,0,0,0.1,146.0,127.0
50,10,0.1,0,0.1,0.1,280.0,233.0
50,10,0.1,0,0.4,0.1,251.0,257.0
50,10,0.1,0,0.7,0.1,285.0,265.0
50,10,0.1,0,1,0.1,295.0,269.0
50,10,0.1,0.1,0,0.1,274.0,266.0
50,10,0.1,0.1,0.1,0.1,273.0,266.0
50,10,0.1,0.1,0.4,0.1,295.0,269.0
50,10,0.1,0.1,0.7,0.1,279.0,247.0
50,10,0.1,0.1,1,0.1,294.0,260.0
50,10,0.1,0.4,0,0.1,274.0,266.0
50,10,0.1,0.4,0.1,0.1,216.0,258.0
50,10,0.1,0.4,0.4,0.1,295.0,269.0
50,10,0.1,0.4,0.7,0.1,293.0,249.0
50,10,0.1,0.4,1,0.1,293.0,249.0
50,10,0.1,0.7,0,0.1,283.0,245.0
50,10,0.1,0.7,0.1,0.1,290.0,237.0
50,10,0.1,0.7,0.4,0.1,294.0,260.0
50,10,0.1,0.7,0.7,0.1,290.0,237.0
50,10,0.1,0.7,1,0.1,295.0,269.0
50,10,0.1,1,0,0.1,288.0,268.0
50,10,0.1,1,0.1,0.1,273.0,148.0
50,10,0.1,1,0.4,0.1,295.0,269.0
50,10,0.1,1,0.7,0.1,293.0,249.0
50,10,0.1,1,1,0.1,295.0,269.0
50,10,0.15,0,0,0.1,146.0,127.0
50,10,0.15,0,0.1,0.1,279.0,247.0
50,10,0.15,0,0.4,0.1,293.0,249.0
50,10,0.15,0,0.7,0.1,295.0,269.0
50,10,0.15,0,1,0.1,294.0,260.0
50,10,0.15,0.1,0,0.1,200.0,65.0
50,10,0.15,0.1,0.1,0.1,290.0,237.0
50,10,0.15,0.1,0.4,0.1,273.0,266.0
50,10,0.15,0.1,0.7,0.1,285.0,265.0
50,10,0.15,0.1,1,0.1,294.0,260.0
50,10,0.15,0.4,0,0.1,207.0,214.0
50,10,0.15,0.4,0.1,0.1,279.0,247.0
50,10,0.15,0.4,0.4,0.1,294.0,260.0
50,10,0.15,0.4,0.7,0.1,288.0,268.0
50,10,0.15,0.4,1,0.1,294.0,260.0
50,10,0.15,0.7,0,0.1,274.0,266.0
50,10,0.15,0.7,0.1,0.1,295.0,269.0
50,10,0.15,0.7,0.4,0.1,295.0,269.0
50,10,0.15,0.7,0.7,0.1,295.0,269.0
50,10,0.15,0.7,1,0.1,295.0,269.0
50,10,0.15,1,0,0.1,245.0,240.0
50,10,0.15,1,0.1,0.1,295.0,269.0
50,10,0.15,1,0.4,0.1,294.0,260.0
50,10,0.15,1,0.7,0.1,295.0,269.0
50,10,0.15,1,1,0.1,295.0,269.0
50,10,0.2,0,0,0.1,146.0,127.0
50,10,0.2,0,0.1,0.1,288.0,268.0
50,10,0.2,0,0.4,0.1,295.0,269.0
50,10,0.2,0,0.7,0.1,295.0,269.0
50,10,0.2,0,1,0.1,294.0,260.0
50,10,0.2,0.1,0,0.1,201.0,65.0
50,10,0.2,0.1,0.1,0.1,243.0,62.0
50,10,0.2,0.1,0.4,0.1,294.0,260.0
50,10,0.2,0.1,0.7,0.1,290.0,237.0
50,10,0.2,0.1,1,0.1,290.0,237.0
50,10,0.2,0.4,0,0.1,200.0,222.0
50,10,0.2,0.4,0.1,0.1,290.0,237.0
50,10,0.2,0.4,0.4,0.1,295.0,269.0
50,10,0.2,0.4,0.7,0.1,295.0,171.0
50,10,0.2,0.4,1,0.1,295.0,269.0
50,10,0.2,0.7,0,0.1,295.0,269.0
50,10,0.2,0.7,0.1,0.1,274.0,266.0
50,10,0.2,0.7,0.4,0.1,295.0,269.0
50,10,0.2,0.7,0.7,0.1,295.0,269.0
50,10,0.2,0.7,1,0.1,295.0,269.0
50,10,0.2,1,0,0.1,202.0,217.0
50,10,0.2,1,0.1,0.1,294.0,260.0
50,10,0.2,1,0.4,0.1,288.0,268.0
50,10,0.2,1,0.7,0.1,293.0,249.0
50,10,0.2,1,1,0.1,295.0,269.0
50,10,0.25,0,0,0.1,146.0,127.0
50,10,0.25,0,0.1,0.1,293.0,249.0
50,10,0.25,0,0.4,0.1,295.0,269.0
50,10,0.25,0,0.7,0.1,288.0,268.0
50,10,0.25,0,1,0.1,294.0,260.0
50,10,0.25,0.1,0,0.1,200.0,0
50,10,0.25,0.1,0.1,0.1,255.0,244.0
50,10,0.25,0.1,0.4,0.1,294.0,260.0
50,10,0.25,0.1,0.7,0.1,294.0,260.0
50,10,0.25,0.1,1,0.1,294.0,260.0
50,10,0.25,0.4,0,0.1,201.0,125.0
50,10,0.25,0.4,0.1,0.1,290.0,237.0
50,10,0.25,0.4,0.4,0.1,294.0,260.0
50,10,0.25,0.4,0.7,0.1,295.0,269.0
50,10,0.25,0.4,1,0.1,294.0,260.0
50,10,0.25,0.7,0,0.1,287.0,268.0
50,10,0.25,0.7,0.1,0.1,290.0,237.0
50,10,0.25,0.7,0.4,0.1,295.0,269.0
50,10,0.25,0.7,0.7,0.1,295.0,269.0
50,10,0.25,0.7,1,0.1,295.0,269.0
50,10,0.25,1,0,0.1,288.0,268.0
50,10,0.25,1,0.1,0.1,288.0,268.0
50,10,0.25,1,0.4,0.1,294.0,260.0
50,10,0.25,1,0.7,0.1,293.0,249.0
50,10,0.25,1,1,0.1,293.0,249.0
50,10,0.3,0,0,0.1,146.0,127.0
50,10,0.3,0,0.1,0.1,284.0,256.0
50,10,0.3,0,0.4,0.1,279.0,247.0
50,10,0.3,0,0.7,0.1,293.0,249.0
50,10,0.3,0,1,0.1,293.0,249.0
50,10,0.3,0.1,0,0.1,204.0,259.0
50,10,0.3,0.1,0.1,0.1,290.0,237.0
50,10,0.3,0.1,0.4,0.1,294.0,260.0
50,10,0.3,0.1,0.7,0.1,290.0,237.0
50,10,0.3,0.1,1,0.1,295.0,269.0
50,10,0.3,0.4,0,0.1,201.0,65.0
50,10,0.3,0.4,0.1,0.1,274.0,266.0
50,10,0.3,0.4,0.4,0.1,293.0,286.0
50,10,0.3,0.4,0.7,0.1,295.0,269.0
50,10,0.3,0.4,1,0.1,295.0,269.0
50,10,0.3,0.7,0,0.1,227.0,206.0
50,10,0.3,0.7,0.1,0.1,288.0,201.0
50,10,0.3,0.7,0.4,0.1,295.0,269.0
50,10,0.3,0.7,0.7,0.1,295.0,269.0
50,10,0.3,0.7,1,0.1,295.0,269.0
50,10,0.3,1,0,0.1,295.0,269.0
50,10,0.3,1,0.1,0.1,293.0,249.0
50,10,0.3,1,0.4,0.1,293.0,249.0
50,10,0.3,1,0.7,0.1,294.0,260.0
50,10,0.3,1,1,0.1,293.0,249.0
50,50,0.05,0,0,0.1,146.0,127.0
50,50,0.05,0,0.1,0.1,295.0,269.0
50,50,0.05,0,0.4,0.1,294.0,260.0
50,50,0.05,0,0.7,0.1,295.0,269.0
50,50,0.05,0,1,0.1,295.0,269.0
50,50,0.05,0.1,0,0.1,200.0,0
50,50,0.05,0.1,0.1,0.1,294.0,260.0
50,50,0.05,0.1,0.4,0.1,295.0,269.0
50,50,0.05,0.1,0.7,0.1,295.0,269.0
50,50,0.05,0.1,1,0.1,295.0,269.0
50,50,0.05,0.4,0,0.1,274.0,125.0
50,50,0.05,0.4,0.1,0.1,293.0,249.0
50,50,0.05,0.4,0.4,0.1,295.0,269.0
50,50,0.05,0.4,0.7,0.1,295.0,269.0
50,50,0.05,0.4,1,0.1,295.0,269.0
50,50,0.05,0.7,0,0.1,206.0,160.0
50,50,0.05,0.7,0.1,0.1,295.0,256.0
50,50,0.05,0.7,0.4,0.1,295.0,269.0
50,50,0.05,0.7,0.7,0.1,295.0,269.0
50,50,0.05,0.7,1,0.1,295.0,269.0
50,50,0.05,1,0,0.1,243.0,259.0
50,50,0.05,1,0.1,0.1,295.0,269.0
50,50,0.05,1,0.4,0.1,295.0,269.0
50,50,0.05,1,0.7,0.1,295.0,269.0
50,50,0.05,1,1,0.1,295.0,269.0
50,50,0.1,0,0,0.1,146.0,127.0
50,50,0.1,0,0.1,0.1,295.0,269.0
50,50,0.1,0,0.4,0.1,295.0,269.0
50,50,0.1,0,0.7,0.1,293.0,249.0
50,50,0.1,0,1,0.1,295.0,269.0
50,50,0.1,0.1,0,0.1,274.0,266.0
50,50,0.1,0.1,0.1,0.1,295.0,269.0
50,50,0.1,0.1,0.4,0.1,295.0,269.0
50,50,0.1,0.1,0.7,0.1,295.0,269.0
50,50,0.1,0.1,1,0.1,295.0,269.0
50,50,0.1,0.4,0,0.1,274.0,266.0
50,50,0.1,0.4,0.1,0.1,293.0,249.0
50,50,0.1,0.4,0.4,0.1,295.0,269.0
50,50,0.1,0.4,0.7,0.1,295.0,171.0
50,50,0.1,0.4,1,0.1,295.0,269.0
50,50,0.1,0.7,0,0.1,293.0,249.0
50,50,0.1,0.7,0.1,0.1,295.0,269.0
50,50,0.1,0.7,0.4,0.1,295.0,269.0
50,50,0.1,0.7,0.7,0.1,295.0,269.0
50,50,0.1,0.7,1,0.1,295.0,269.0
50,50,0.1,1,0,0.1,288.0,268.0
50,50,0.1,1,0.1,0.1,295.0,269.0
50,50,0.1,1,0.4,0.1,295.0,269.0
50,50,0.1,1,0.7,0.1,295.0,269.0
50,50,0.1,1,1,0.1,295.0,269.0
50,50,0.15,0,0,0.1,146.0,127.0
50,50,0.15,0,0.1,0.1,293.0,249.0
50,50,0.15,0,0.4,0.1,295.0,269.0
50,50,0.15,0,0.7,0.1,295.0,269.0
50,50,0.15,0,1,0.1,295.0,269.0
50,50,0.15,0.1,0,0.1,200.0,65.0
50,50,0.15,0.1,0.1,0.1,295.0,269.0
50,50,0.15,0.1,0.4,0.1,293.0,249.0
50,50,0.15,0.1,0.7,0.1,295.0,269.0
50,50,0.15,0.1,1,0.1,295.0,269.0
50,50,0.15,0.4,0,0.1,207.0,214.0
50,50,0.15,0.4,0.1,0.1,293.0,249.0
50,50,0.15,0.4,0.4,0.1,295.0,269.0
50,50,0.15,0.4,0.7,0.1,295.0,269.0
50,50,0.15,0.4,1,0.1,295.0,269.0
50,50,0.15,0.7,0,0.1,274.0,266.0
50,50,0.15,0.7,0.1,0.1,295.0,269.0
50,50,0.15,0.7,0.4,0.1,295.0,269.0
50,50,0.15,0.7,0.7,0.1,295.0,269.0
50,50,0.15,0.7,1,0.1,295.0,269.0
50,50,0.15,1,0,0.1,245.0,240.0
50,50,0.15,1,0.1,0.1,295.0,269.0
50,50,0.15,1,0.4,0.1,295.0,269.0
50,50,0.15,1,0.7,0.1,295.0,269.0
50,50,0.15,1,1,0.1,295.0,269.0
50,50,0.2,0,0,0.1,146.0,127.0
50,50,0.2,0,0.1,0.1,293.0,249.0
50,50,0.2,0,0.4,0.1,295.0,269.0
50,50,0.2,0,0.7,0.1,295.0,269.0
50,50,0.2,0,1,0.1,295.0,269.0
50,50,0.2,0.1,0,0.1,201.0,65.0
50,50,0.2,0.1,0.1,0.1,293.0,249.0
50,50,0.2,0.1,0.4,0.1,295.0,256.0
50,50,0.2,0.1,0.7,0.1,295.0,269.0
50,50,0.2,0.1,1,0.1,295.0,269.0
50,50,0.2,0.4,0,0.1,200.0,222.0
50,50,0.2,0.4,0.1,0.1,295.0,269.0
50,50,0.2,0.4,0.4,0.1,295.0,269.0
50,50,0.2,0.4,0.7,0.1,295.0,171.0
50,50,0.2,0.4,1,0.1,295.0,269.0
50,50,0.2,0.7,0,0.1,295.0,269.0
50,50,0.2,0.7,0.1,0.1,288.0,268.0
50,50,0.2,0.7,0.4,0.1,295.0,269.0
50,50,0.2,0.7,0.7,0.1,295.0,269.0
50,50,0.2,0.7,1,0.1,295.0,269.0
50,50,0.2,1,0,0.1,288.0,268.0
50,50,0.2,1,0.1,0.1,295.0,269.0
50,50,0.2,1,0.4,0.1,295.0,269.0
50,50,0.2,1,0.7,0.1,295.0,269.0
50,50,0.2,1,1,0.1,295.0,269.0
50,50,0.25,0,0,0.1,146.0,127.0
50,50,0.25,0,0.1,0.1,295.0,269.0
50,50,0.25,0,0.4,0.1,295.0,269.0
50,50,0.25,0,0.7,0.1,295.0,269.0
50,50,0.25,0,1,0.1,295.0,269.0
50,50,0.25,0.1,0,0.1,207.0,226.0
50,50,0.25,0.1,0.1,0.1,293.0,249.0
50,50,0.25,0.1,0.4,0.1,295.0,269.0
50,50,0.25,0.1,0.7,0.1,295.0,269.0
50,50,0.25,0.1,1,0.1,295.0,269.0
50,50,0.25,0.4,0,0.1,201.0,125.0
50,50,0.25,0.4,0.1,0.1,294.0,260.0
50,50,0.25,0.4,0.4,0.1,295.0,269.0
50,50,0.25,0.4,0.7,0.1,295.0,269.0
50,50,0.25,0.4,1,0.1,295.0,269.0
50,50,0.25,0.7,0,0.1,294.0,260.0
50,50,0.25,0.7,0.1,0.1,295.0,269.0
50,50,0.25,0.7,0.4,0.1,295.0,269.0
50,50,0.25,0.7,0.7,0.1,295.0,269.0
50,50,0.25,0.7,1,0.1,295.0,269.0
50,50,0.25,1,0,0.1,288.0,268.0
50,50,0.25,1,0.1,0.1,288.0,268.0
50,50,0.25,1,0.4,0.1,295.0,269.0
50,50,0.25,1,0.7,0.1,295.0,269.0
50,50,0.25,1,1,0.1,295.0,269.0
50,50,0.3,0,0,0.1,146.0,127.0
50,50,0.3,0,0.1,0.1,293.0,249.0
50,50,0.3,0,0.4,0.1,295.0,269.0
50,50,0.3,0,0.7,0.1,295.0,269.0
50,50,0.3,0,1,0.1,295.0,269.0
50,50,0.3,0.1,0,0.1,204.0,259.0
50,50,0.3,0.1,0.1,0.1,295.0,269.0
50,50,0.3,0.1,0.4,0.1,295.0,269.0
50,50,0.3,0.1,0.7,0.1,295.0,269.0
50,50,0.3,0.1,1,0.1,295.0,269.0
50,50,0.3,0.4,0,0.1,201.0,65.0
50,50,0.3,0.4,0.1,0.1,295.0,269.0
50,50,0.3,0.4,0.4,0.1,295.0,269.0
50,50,0.3,0.4,0.7,0.1,295.0,269.0
50,50,0.3,0.4,1,0.1,295.0,269.0
50,50,0.3,0.7,0,0.1,227.0,206.0
50,50,0.3,0.7,0.1,0.1,290.0,237.0
50,50,0.3,0.7,0.4,0.1,295.0,269.0
50,50,0.3,0.7,0.7,0.1,295.0,269.0
50,50,0.3,0.7,1,0.1,295.0,269.0
50,50,0.3,1,0,0.1,295.0,269.0
50,50,0.3,1,0.1,0.1,295.0,269.0
50,50,0.3,1,0.4,0.1,295.0,269.0
50,50,0.3,1,0.7,0.1,295.0,269.0
50,50,0.3,1,1,0.1,295.0,269.0
50,100,0.05,0,0,0.1,146.0,127.0
50,100,0.05,0,0.1,0.1,295.0,269.0
50,100,0.05,0,0.4,0.1,295.0,269.0
50,100,0.05,0,0.7,0.1,295.0,269.0
50,100,0.05,0,1,0.1,295.0,269.0
50,100,0.05,0.1,0,0.1,222.0,183.0
50,100,0.05,0.1,0.1,0.1,295.0,269.0
50,100,0.05,0.1,0.4,0.1,295.0,269.0
50,100,0.05,0.1,0.7,0.1,295.0,269.0
50,100,0.05,0.1,1,0.1,295.0,269.0
50,100,0.05,0.4,0,0.1,274.0,125.0
50,100,0.05,0.4,0.1,0.1,295.0,269.0
50,100,0.05,0.4,0.4,0.1,295.0,269.0
50,100,0.05,0.4,0.7,0.1,295.0,269.0
50,100,0.05,0.4,1,0.1,295.0,269.0
50,100,0.05,0.7,0,0.1,206.0,160.0
50,100,0.05,0.7,0.1,0.1,295.0,256.0
50,100,0.05,0.7,0.4,0.1,295.0,269.0
50,100,0.05,0.7,0.7,0.1,295.0,269.0
50,100,0.05,0.7,1,0.1,295.0,269.0
50,100,0.05,1,0,0.1,243.0,259.0
50,100,0.05,1,0.1,0.1,295.0,269.0
50,100,0.05,1,0.4,0.1,295.0,269.0
50,100,0.05,1,0.7,0.1,295.0,269.0
50,100,0.05,1,1,0.1,295.0,269.0
50,100,0.1,0,0,0.1,146.0,127.0
50,100,0.1,0,0.1,0.1,295.0,269.0
50,100,0.1,0,0.4,0.1,295.0,269.0
50,100,0.1,0,0.7,0.1,295.0,269.0
50,100,0.1,0,1,0.1,295.0,269.0
50,100,0.1,0.1,0,0.1,274.0,266.0
50,100,0.1,0.1,0.1,0.1,295.0,269.0
50,100,0.1,0.1,0.4,0.1,295.0,269.0
50,100,0.1,0.1,0.7,0.1,295.0,269.0
50,100,0.1,0.1,1,0.1,295.0,269.0
50,100,0.1,0.4,0,0.1,274.0,266.0
50,100,0.1,0.4,0.1,0.1,295.0,269.0
50,100,0.1,0.4,0.4,0.1,295.0,269.0
50,100,0.1,0.4,0.7,0.1,295.0,171.0
50,100,0.1,0.4,1,0.1,295.0,269.0
50,100,0.1,0.7,0,0.1,293.0,249.0
50,100,0.1,0.7,0.1,0.1,295.0,269.0
50,100,0.1,0.7,0.4,0.1,295.0,269.0
50,100,0.1,0.7,0.7,0.1,295.0,269.0
50,100,0.1,0.7,1,0.1,295.0,269.0
50,100,0.1,1,0,0.1,288.0,268.0
50,100,0.1,1,0.1,0.1,295.0,269.0
50,100,0.1,1,0.4,0.1,295.0,269.0
50,100,0.1,1,0.7,0.1,295.0,269.0
50,100,0.1,1,1,0.1,295.0,269.0
50,100,0.15,0,0,0.1,146.0,127.0
50,100,0.15,0,0.1,0.1,295.0,269.0
50,100,0.15,0,0.4,0.1,295.0,269.0
50,100,0.15,0,0.7,0.1,295.0,269.0
50,100,0.15,0,1,0.1,295.0,269.0
50,100,0.15,0.1,0,0.1,200.0,65.0
50,100,0.15,0.1,0.1,0.1,295.0,269.0
50,100,0.15,0.1,0.4,0.1,295.0,269.0
50,100,0.15,0.1,0.7,0.1,295.0,269.0
50,100,0.15,0.1,1,0.1,295.0,269.0
50,100,0.15,0.4,0,0.1,207.0,214.0
50,100,0.15,0.4,0.1,0.1,295.0,269.0
50,100,0.15,0.4,0.4,0.1,295.0,269.0
50,100,0.15,0.4,0.7,0.1,295.0,269.0
50,100,0.15,0.4,1,0.1,295.0,269.0
50,100,0.15,0.7,0,0.1,274.0,266.0
50,100,0.15,0.7,0.1,0.1,295.0,269.0
50,100,0.15,0.7,0.4,0.1,295.0,269.0
50,100,0.15,0.7,0.7,0.1,295.0,269.0
50,100,0.15,0.7,1,0.1,295.0,269.0
50,100,0.15,1,0,0.1,245.0,240.0
50,100,0.15,1,0.1,0.1,295.0,269.0
50,100,0.15,1,0.4,0.1,295.0,269.0
50,100,0.15,1,0.7,0.1,295.0,269.0
50,100,0.15,1,1,0.1,295.0,269.0
50,100,0.2,0,0,0.1,146.0,127.0
50,100,0.2,0,0.1,0.1,293.0,249.0
50,100,0.2,0,0.4,0.1,295.0,269.0
50,100,0.2,0,0.7,0.1,295.0,269.0
50,100,0.2,0,1,0.1,295.0,269.0
50,100,0.2,0.1,0,0.1,201.0,65.0
50,100,0.2,0.1,0.1,0.1,295.0,269.0
50,100,0.2,0.1,0.4,0.1,295.0,256.0
50,100,0.2,0.1,0.7,0.1,295.0,269.0
50,100,0.2,0.1,1,0.1,295.0,269.0
50,100,0.2,0.4,0,0.1,200.0,222.0
50,100,0.2,0.4,0.1,0.1,295.0,269.0
50,100,0.2,0.4,0.4,0.1,295.0,269.0
50,100,0.2,0.4,0.7,0.1,295.0,171.0
50,100,0.2,0.4,1,0.1,295.0,269.0
50,100,0.2,0.7,0,0.1,295.0,269.0
50,100,0.2,0.7,0.1,0.1,295.0,269.0
50,100,0.2,0.7,0.4,0.1,295.0,269.0
50,100,0.2,0.7,0.7,0.1,295.0,269.0
50,100,0.2,0.7,1,0.1,295.0,269.0
50,100,0.2,1,0,0.1,288.0,268.0
50,100,0.2,1,0.1,0.1,295.0,269.0
50,100,0.2,1,0.4,0.1,295.0,269.0
50,100,0.2,1,0.7,0.1,295.0,269.0
50,100,0.2,1,1,0.1,295.0,269.0
50,100,0.25,0,0,0.1,146.0,127.0
50,100,0.25,0,0.1,0.1,295.0,269.0
50,100,0.25,0,0.4,0.1,295.0,269.0
50,100,0.25,0,0.7,0.1,295.0,269.0
50,100,0.25,0,1,0.1,295.0,269.0
50,100,0.25,0.1,0,0.1,207.0,226.0
50,100,0.25,0.1,0.1,0.1,295.0,269.0
50,100,0.25,0.1,0.4,0.1,295.0,269.0
50,100,0.25,0.1,0.7,0.1,295.0,269.0
50,100,0.25,0.1,1,0.1,295.0,269.0
50,100,0.25,0.4,0,0.1,201.0,125.0
50,100,0.25,0.4,0.1,0.1,294.0,260.0
50,100,0.25,0.4,0.4,0.1,295.0,269.0
50,100,0.25,0.4,0.7,0.1,295.0,269.0
50,100,0.25,0.4,1,0.1,295.0,269.0
50,100,0.25,0.7,0,0.1,294.0,260.0
50,100,0.25,0.7,0.1,0.1,295.0,269.0
50,100,0.25,0.7,0.4,0.1,295.0,269.0
50,100,0.25,0.7,0.7,0.1,295.0,269.0
50,100,0.25,0.7,1,0.1,295.0,269.0
50,100,0.25,1,0,0.1,288.0,268.0
50,100,0.25,1,0.1,0.1,295.0,269.0
50,100,0.25,1,0.4,0.1,295.0,269.0
50,100,0.25,1,0.7,0.1,295.0,269.0
50,100,0.25,1,1,0.1,295.0,269.0
50,100,0.3,0,0,0.1,146.0,127.0
50,100,0.3,0,0.1,0.1,295.0,269.0
50,100,0.3,0,0.4,0.1,295.0,269.0
50,100,0.3,0,0.7,0.1,295.0,269.0
50,100,0.3,0,1,0.1,295.0,269.0
50,100,0.3,0.1,0,0.1,204.0,259.0
50,100,0.3,0.1,0.1,0.1,295.0,269.0
50,100,0.3,0.1,0.4,0.1,295.0,269.0
50,100,0.3,0.1,0.7,0.1,295.0,269.0
50,100,0.3,0.1,1,0.1,295.0,269.0
50,100,0.3,0.4,0,0.1,201.0,65.0
50,100,0.3,0.4,0.1,0.1,295.0,269.0
50,100,0.3,0.4,0.4,0.1,295.0,269.0
50,100,0.3,0.4,0.7,0.1,295.0,269.0
50,100,0.3,0.4,1,0.1,295.0,269.0
50,100,0.3,0.7,0,0.1,227.0,206.0
50,100,0.3,0.7,0.1,0.1,295.0,269.0
50,100,0.3,0.7,0.4,0.1,295.0,269.0
50,100,0.3,0.7,0.7,0.1,295.0,269.0
50,100,0.3,0.7,1,0.1,295.0,269.0
50,100,0.3,1,0,0.1,295.0,269.0
50,100,0.3,1,0.1,0.1,295.0,269.0
50,100,0.3,1,0.4,0.1,295.0,269.0
50,100,0.3,1,0.7,0.1,295.0,269.0
50,100,0.3,1,1,0.1,295.0,269.0
